STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1986-10,,0,4,3,1,0,0,27,1,0,0,19,1,0,1.05,64,,689,1.74,0,39.3,52.8,25.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1986-11,,0,6,5,,2,0,26,3,0,0,6,,5.8,0.4,58,,826,1.62,7.3,32.8,45,20.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1986-12,,0,3,3,26,3,2,29,7,0,0,-7,5,7,0.52,48,,1215,1.14,14.5,23.1,36,10.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1987-01,0,0,8,5,31,6,10,30,12,0,0,-9,15,5,0.9,53,,1345,1.72,16,20.3,32.8,7.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1987-02,0,0,7,5,28,5,1,27,11,0,0,0,22,9,0.83,52,,1093,2.33,20.6,24.4,35.9,12.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1987-03,0,0,7,4,30,5,1,30,7,0,0,0,21,5,0.55,50,,1130,1.59,14.1,27.5,39.8,15.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1987-04,0,0,3,0,4,1,0,23,0,3,0,16,7,3.5,0.08,71,,609,0.16,3.5,41.8,57,26.5
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1987-05,0,0,17,9,0,0,0,17,0,0,0,24,0,0.7,0.56,69,,537,2.76,1.2,46.5,60.9,32.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1987-06,1,1,1,0,0,0,0,1,0,29,0,32,0,0,0.04,82,,205,0.04,0,58.2,75.6,40.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1987-07,11,10,10,5,0,0,0,0,0,28,0,33,0,0,0.99,84,138,138,1.81,0,60.4,76,44.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1987-08,19,7,14,7,0,0,0,0,0,24,0,36,0,0,1.12,82,323,185,3.39,0,59.3,73.8,44.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1987-09,19,0,4,3,0,0,0,9,0,17,0,28,0,0,0.51,80,684,361,1.21,0,52.5,69.9,35.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1987-10,19,0,6,5,0,0,0,24,0,11,0,21,0,0,0.62,75,1289,605,2.38,0,45.5,61.5,29.5
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1987-11,19,0,6,6,,1,0,26,3,0,0,1,,8,1.41,52,2291,1002,3.48,8,29.3,40.4,18.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1987-12,19,0,5,2,,,6,30,16,0,0,-11,,,0.48,57,3613,1322,0.8,,20.8,32.3,9.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1988-01,0,0,4,2,31,2,7,31,12,0,0,-12,22,14,1.71,51,4972,1359,1.93,17.5,21.2,33.7,8.6
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1988-02,,,2,2,,1,,,,,,,,3.9,0.29,,,,0.45,3.9,,,
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1988-03,,0,6,1,13,2,0,31,7,0,0,4,2,2,0.22,61,,1063,0.42,5.2,29.5,42,17
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1988-04,,0,7,6,5,4,0,26,0,0,0,12,6,6,0.91,69,,716,2.89,9.4,39.4,53.1,25.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1988-05,,0,4,1,1,0,0,15,2,9,0,17,1,0.5,0.23,76,,533,0.44,0.5,44.5,59.6,29.4
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1988-06,,11,9,2,0,0,0,1,0,24,0,28,0,0,0.5,86,,202,1.02,0,58.6,74.3,43
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1988-07,,14,3,1,0,0,0,0,0,26,0,44,0,0,0.25,85,30,30,0.45,0,64.4,81,47.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1988-08,,14,9,6,,0,0,0,0,30,0,35,,0,0.82,83,172,142,1.64,0,60.9,76,45.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1988-09,,0,4,3,1,1,0,9,0,14,0,22,1,2,0.75,81,560,387,1.11,2,51.8,68.4,35.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1988-10,,0,7,4,0,0,0,19,0,3,0,23,0,0,0.67,74,1048,488,1.57,0,47.6,64,31.3
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1988-11,,0,2,1,9,1,0,29,7,0,0,3,2,2,0.14,59,2053,1005,0.15,2.5,31.5,44.5,18.5
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1988-12,,0,7,4,10,7,6,29,11,0,0,-17,11,10,0.43,54,3323,1270,1.17,27,21.5,36.1,6.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1989-01,0,0,3,2,29,2,14,30,13,0,0,-15,18,8,0.68,48,4772,1449,0.9,11.5,16.7,31.4,1.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1989-02,0,0,7,3,28,6,8,28,13,0,0,-26,23,9,0.43,56,5993,1221,0.98,22,21.4,33.3,9.4
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1989-03,0,0,4,2,8,2,1,25,2,0,0,-2,10,6,0.66,63,6826,832,0.95,10,37.3,50.8,23.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1989-04,0,0,0,0,0,0,0,18,0,5,0,18,0,0,0,74,7345,519,0,0,45.4,60.6,30.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1989-06,,3,4,3,0,0,0,7,0,18,0,27,0,0,0.17,87,,266,0.44,0,55.3,72.8,37.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1989-07,,,4,2,0,0,,,,,,,0,0,0.41,,,,0.93,0,,,
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1989-08,,9,8,6,0,0,0,1,0,29,0,30,0,0,1.02,85,,147,2.75,0,60.3,75.6,44.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1989-09,,0,5,1,0,0,0,8,0,17,0,26,0,0,0.18,79,,319,0.28,0,53.5,70,37
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1989-10,,0,5,3,0,0,0,22,0,6,0,8,0,0,0.39,73,,668,0.85,0,42.1,58,26.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1989-11,,0,2,1,2,2,1,27,2,0,0,-1,3,2,0.11,62,,864,0.12,3,34.1,48.5,19.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1989-12,,0,0,0,0,0,0,29,2,0,0,3,0,0,0,55,,1093,0,0,26.2,40.6,11.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1990-01,0,0,7,4,,6,7,30,14,0,0,-3,,5,0.7,56,,1288,1.55,19,22.1,35,9.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1990-02,0,0,7,6,25,7,3,24,11,0,0,-11,27,13,1.37,50,,1023,2.95,38,22.3,34.3,10.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1990-03,0,0,8,4,19,4,0,29,5,0,0,7,10,3,0.25,61,,958,0.88,10,34.1,45.3,22.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1990-04,0,0,13,5,3,3,0,28,0,2,0,22,2,2,0.48,70,,698,1.74,5,41.7,54.8,28.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1990-05,0,0,4,4,2,2,0,15,0,4,0,19,2,3,1.15,73,,555,1.64,4,46.5,61.5,31.5
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1990-06,21,21,3,1,0,0,0,1,0,24,0,25,0,0,0.5,87,,182,0.62,0,59.6,76.2,43.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1990-07,45,25,10,5,0,0,0,0,0,29,0,42,0,0,0.2,87,67,67,1.06,0,63.6,79.4,47.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1990-08,56,10,8,7,0,0,0,0,0,27,0,36,0,0,0.9,85,232,165,2.5,0,59.8,75.7,43.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1990-09,57,1,9,5,0,0,0,2,0,16,0,30,0,0,1.4,85,495,263,3,0,55.8,69.8,41.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1990-10,57,0,3,2,0,0,0,25,0,1,0,15,0,0,0.59,70,1125,630,1.03,0,43.1,59.6,26.6
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1990-11,57,0,3,2,3,2,1,27,4,0,0,-1,3,4,0.32,58,2012,887,0.69,5,31.8,45.7,18
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1990-12,57,0,6,3,20,7,11,31,16,0,0,-23,11,6,0.51,48,3515,1504,1.27,21,15.1,28.8,1.4
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1991-01,0,0,4,2,31,4,4,29,14,0,0,-6,13,4,0.29,42,4812,1297,0.5,10,19.8,32.9,6.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1991-02,0,0,1,1,21,1,0,28,1,0,0,2,10,4,0.66,50,5823,1010,0.66,4,28.9,42.8,15.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1991-03,0,0,12,8,29,10,0,30,5,0,0,4,8,6,0.47,48,7018,1195,2.5,32,26.4,37.1,15.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1991-04,0,0,2,2,3,2,0,27,1,0,0,10,3,3,0.21,62,7864,846,0.33,4,35.9,49.2,22.6
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1991-05,0,0,7,2,0,1,0,20,0,3,0,19,0,1,0.87,70,8415,550,1.06,1,45.3,60.1,30.6
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1991-06,0,0,4,1,0,0,0,5,0,23,0,28,0,0,0.38,80,8753,338,0.47,0,53.7,70.5,36.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1991-07,18,18,15,2,0,0,0,0,0,30,0,36,0,0,0.29,86,99,99,0.85,0,62.4,78.6,46.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1991-08,24,6,11,7,0,0,0,0,0,26,0,41,0,0,0.42,83,218,118,2.18,0,61.4,76.3,46.4
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1991-09,24,0,10,4,0,0,0,3,0,17,0,27,0,0,1.08,80,533,315,1.96,0,54.1,70.4,37.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1991-10,24,0,5,3,7,4,0,20,3,14,0,8,4,4,0.36,74,1139,606,0.97,9,45,61.1,29
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1991-11,24,0,5,3,20,6,3,29,9,0,0,-4,20,16,0.98,56,2179,1040,2.14,30.9,29,41.1,16.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1991-12,24,0,5,4,31,5,2,31,11,0,0,-2,15,3,0.34,43,3516,1338,0.9,10,21.8,33.6,10.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1992-01,0,0,3,2,31,3,5,30,13,0,0,-3,23,7,1.33,51,4855,1339,1.74,12,20.3,33.8,6.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1992-02,0,0,8,4,29,7,1,28,7,0,0,-1,38,10,0.92,51,5941,1086,2.59,32.5,26.3,37.8,14.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1992-03,0,0,11,7,29,5,0,30,0,0,0,14,31,7,1.1,55,6915,974,3.08,19.4,32.6,43.4,21.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1992-04,0,0,4,1,5,1,0,20,0,4,0,22,11,1,0.28,75,7500,585,0.34,1,44.8,59.5,30.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1992-05,0,0,15,7,0,0,0,6,0,6,0,26,0,0,0.62,73,7973,474,3.56,0,49.7,63.7,35.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1992-06,1,1,8,1,0,0,0,4,0,18,0,27,0,0,0.12,81,8267,294,0.47,0,55.2,71.6,38.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1992-07,4,3,11,5,0,0,0,1,0,25,0,32,0,0,0.72,83,179,179,1.66,0,59.2,74.6,43.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1992-08,16,12,13,7,0,0,0,2,0,24,0,29,0,0,0.88,85,324,145,3.56,0,60.7,75.7,45.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1992-09,16,0,3,1,0,0,0,5,0,19,0,27,0,0,0.25,76,669,345,0.36,0,53.5,69.7,37.3
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1992-10,16,0,6,5,0,1,0,23,0,4,0,21,0,1,1.01,73,1259,590,1.76,1,46,61.1,30.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1992-11,16,0,4,0,7,4,3,30,7,0,0,-3,1,1,0.09,53,2396,1137,0.17,3.9,27.1,38.9,15.3
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1992-12,16,0,10,5,27,8,12,30,20,0,0,-6,18,10,1.18,44,3818,1421,2.52,28,17.7,29.4,5.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1993-01,0,0,15,11,31,13,4,29,17,0,0,-11,48,18,1.98,46,5004,1186,7.38,82,22.4,31.8,12.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1993-02,0,0,12,11,28,10,2,25,14,0,0,-1,61,18,2.29,41,6048,1045,6.07,55,23.1,33.4,12.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1993-03,0,0,6,2,31,2,0,27,1,0,0,4,57,5,0.63,58,6961,913,0.91,7.3,32.4,43.8,21
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1993-04,0,0,1,0,3,1,0,24,0,0,0,13,5,1,0.05,65,7669,708,0.05,1,38.3,52.3,24.3
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1993-05,0,0,8,5,1,0,0,11,0,9,0,18,1,0.5,0.65,73,8160,492,1.92,0.5,48.6,63.5,33.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1993-06,0,0,5,2,0,0,0,3,0,19,0,30,0,0,0.18,83,8493,332,0.42,0,53.9,69.6,38.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1993-07,15,15,1,1,0,0,0,0,0,31,0,37,0,0,0.18,84,89,89,0.18,0,62.6,78.2,46.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1993-08,20,5,13,9,0,0,0,0,0,28,0,37,0,0,0.97,88,256,166,3.85,0,59.6,74.8,44.4
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1993-09,20,0,4,0,0,0,0,9,0,19,0,24,0,0,0.09,80,562,306,0.16,0,52.5,69.8,35.3
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1993-10,20,0,7,5,1,1,0,20,0,5,0,14,1,1,1.05,73,1169,607,2.52,1,41.8,55.8,27.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1993-11,,,4,1,19,3,,,3,0,0,,7,7,1.05,57,,,1.2,10,,40.3,
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1993-12,,,5,2,30,2,,,9,0,0,,4,3,0.16,46,,,0.41,4.5,,35.5,
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1994-01,0,0,4,3,19,4,2,27,8,0,0,-8,9,8,0.44,53,,1082,0.76,14,25,38.6,11.5
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1994-02,,,11,4,28,9,,,14,0,0,,18,11,0.94,48,,,2.08,34,,32.9,
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1994-03,,0,7,0,16,3,0,30,0,0,0,15,12,1,0.08,60,,904,0.36,4.5,35,47.8,22.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1994-04,,0,9,3,3,6,0,19,1,1,0,20,2,2.5,0.25,71,,683,0.87,10,40.7,53.2,28.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1994-05,,0,5,1,0,0,0,12,0,5,0,20,0,0,0.21,78,,465,0.33,0,48.2,62.4,34.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1994-06,,22,3,2,0,0,0,0,0,27,0,33,0,0,0.16,88,,125,0.29,0,61.5,78.1,44.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1994-07,,49,9,3,0,0,0,0,0,31,0,39,0,0,0.32,87,38,38,0.75,0,65.3,81.8,48.8
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1994-08,,31,12,5,0,0,0,0,0,31,0,38,0,0,0.32,88,97,58,1.11,0,64.1,79.6,48.6
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1994-09,,,11,5,0,0,,,0,18,0,,0,0,0.69,77,,,2.35,0,,70,
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1994-10,,0,7,4,0,1,0,25,2,0,0,18,0,2,1.05,65,,718,1.86,2,40.5,53.9,27.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1994-11,,,10,4,19,8,,,11,0,0,,13,13,0.54,59,,,1.47,26.5,,36.6,
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1994-12,,,9,6,31,8,,,15,0,0,,17,6,0.57,50,,,1.76,21.2,,34.1,
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1995-01,0,0,13,8,31,11,3,26,20,0,0,-2,45,20,2.27,41,,1147,4.51,52,21.3,31.2,11.3
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1995-02,0,0,5,3,28,3,1,23,0,0,0,-4,37,5,0.67,59,,760,1.61,11.5,31.7,46.3,17.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1995-03,0,0,12,6,20,5,1,26,4,0,0,-2,19,6,1.05,56,,936,3.06,18,31.7,43.4,20
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1995-04,0,0,8,4,8,7,0,27,1,0,0,11,8,5,0.37,64,,804,1.12,16,36.8,49.1,24.5
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1995-05,0,0,12,5,3,3,0,22,0,0,0,23,2,1.5,0.67,69,,646,1.54,3.5,43.4,55.9,30.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1995-06,0,0,10,3,0,0,0,8,0,13,0,27,0,0.5,0.26,80,,377,0.95,0.5,51.9,66.5,37.3
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1995-07,19,19,3,1,0,0,0,0,0,27,0,36,0,0,0.14,89,142,142,0.17,0,60.9,78,43.9
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1995-08,27,8,8,6,0,0,0,0,0,29,0,41,0,0,0.6,86,219,77,1.73,0,62.7,79.1,46.4
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1995-09,33,6,7,5,0,0,0,4,0,18,0,25,0,0,0.23,84,511,292,0.76,0,55,71.9,38.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1995-10,33,0,0,0,0,0,0,27,0,3,0,10,0,0,0,71,1161,650,0,0,42.6,60.7,24.5
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1995-11,33,0,2,0,1,0,0,30,1,0,0,10,1,0.5,0.08,61,2012,851,0.13,0.5,36.6,52.1,21.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1995-12,33,0,4,1,18,2,6,29,9,0,0,-8,9,9,0.56,60,3169,1157,0.63,10.8,25.7,39.8,11.7
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1996-02,,0,9,5,15,6,4,27,6,0,0,-9,5,4,0.53,60,,979,1.86,18,30,42.9,17.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1996-03,,0,6,3,,5,1,31,4,0,0,-4,,4,0.27,64,,993,0.63,11.5,33,46.5,19.5
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1996-04,,0,3,1,1,1,0,25,0,2,0,14,2,2,0.19,72,,693,0.22,2.5,38.8,55.3,22.3
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1996-05,,,3,2,1,0,,,0,15,0,,1,0.5,0.24,81,,,0.39,1,,67.5,
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1996-06,,1,2,1,0,0,0,2,0,27,0,30,0,0,0.19,84,,153,0.23,0,59.9,78.4,41.5
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1996-07,,54,6,2,0,0,0,0,0,31,1,45,0,0,0.53,90,27,27,1.03,0,65.9,81.6,50.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1996-08,,16,4,1,0,0,0,0,0,31,0,35,0,0,0.11,88,110,83,0.22,0,62.7,80.2,45.2
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1996-09,,0,5,3,0,0,0,10,0,14,0,23,0,0,0.68,84,521,410,1.35,0,51.3,67.5,35.1
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1996-10,,0,9,5,6,4,0,22,2,9,0,8,7,7,0.87,76,1240,719,2.24,10.5,40.9,56.3,25.4
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1996-11,,0,7,3,,3,0,28,2,0,0,8,,5,0.56,56,2202,962,1.25,8.8,31.9,43.7,20
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1996-12,,0,6,2,,2,1,30,10,0,0,-1,,7,0.46,44,3407,1206,0.91,12.7,24.8,35.2,14.5
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1997-01,0,0,7,4,26,6,3,31,12,0,0,-7,22,16,1.5,46,4661,1254,2.86,29.3,22.9,34.2,11.6
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1997-02,0,0,7,4,24,4,1,27,9,0,0,-3,14,4,0.24,48,5780,1119,0.67,13.7,23.4,35.8,11
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1997-03,0,0,1,0,13,1,1,31,2,0,0,-1,16,3.5,0.08,67,6720,939,0.08,3.5,34.7,49.8,19.6
USC00421008,"BRYCE CANYON NATIONAL PARK HQRS, UT US",37.64051,-112.1701,2412.5,1997-04,0,0,9,5,13,6,0,24,4,0,0,2,14,14,1.03,67,7521,802,2.35,32,35,48.5,21.6
